DateTime_UTC,site,DO_mgL,SpecCond_uScm,WaterPres_kPa,WaterTemp_C,WaterTemp2_C
2019-04-06T21:00:00Z,WB,10.72,79.9,103.033,15.199,NA
2019-04-06T21:15:00Z,WB,10.64,79.8,103.013,15.2323,NA
2019-04-06T21:30:00Z,WB,10.63,79.7,102.996,15.2907,NA
2019-04-06T21:45:00Z,WB,10.59,79.6,102.967,15.324,NA
2019-04-06T22:00:00Z,WB,10.57,79.5,102.957,15.344,NA
2019-04-06T22:15:00Z,WB,10.46,79.6,102.94,15.386,NA
2019-04-06T22:30:00Z,WB,10.43,79.6,102.91,15.4027,NA
2019-04-06T22:45:00Z,WB,10.36,80.8,102.91,15.4227,NA
2019-04-06T23:00:00Z,WB,10.3,79.5,102.9,15.4393,NA
2019-04-06T23:15:00Z,WB,10.27,79.6,102.893,15.4877,NA
2019-04-06T23:30:00Z,WB,10.27,79.7,102.883,15.5077,NA
2019-04-06T23:45:00Z,WB,10.13,79.7,102.883,15.5243,NA
2019-04-07T00:00:00Z,WB,10.12,79.7,102.843,15.531,NA
2019-04-07T00:15:00Z,WB,9.95,79.7,102.823,15.5343,NA
2019-04-07T00:30:00Z,WB,9.96,79.7,102.823,15.531,NA
2019-04-07T00:45:00Z,WB,9.82,79.8,102.843,15.531,NA
2019-04-07T01:00:00Z,WB,9.79,79.8,102.853,15.531,NA
2019-04-07T01:15:00Z,WB,9.72,79.8,102.843,15.521,NA
2019-04-07T01:30:00Z,WB,9.68,79.8,102.863,15.5143,NA
2019-04-07T01:45:00Z,WB,9.58,79.9,102.863,15.5043,NA
2019-04-07T02:00:00Z,WB,9.54,79.8,102.903,15.4877,NA
2019-04-07T02:15:00Z,WB,9.54,79.9,102.86,15.436,NA
2019-04-07T02:30:00Z,WB,9.47,80,102.86,15.4027,NA
2019-04-07T02:45:00Z,WB,9.44,79.9,102.89,15.376,NA
2019-04-07T03:00:00Z,WB,9.46,79.9,102.867,15.3173,NA
2019-04-07T03:15:00Z,WB,9.35,79.9,102.837,15.2873,NA
2019-04-07T03:30:00Z,WB,9.26,79.9,102.844,15.2223,NA
2019-04-07T03:45:00Z,WB,9.31,80,102.814,15.1923,NA
2019-04-07T04:00:00Z,WB,9.26,80.1,102.831,15.127,NA
2019-04-07T04:15:00Z,WB,9.22,80.2,102.811,15.0903,NA
2019-04-07T04:30:00Z,WB,9.16,80.2,102.808,15.022,NA
2019-04-07T04:45:00Z,WB,9.14,80.3,102.798,14.9953,NA
2019-04-07T05:00:00Z,WB,9.12,80.4,102.765,14.9333,NA
2019-04-07T05:15:00Z,WB,9.12,80.3,102.745,14.8933,NA
2019-04-07T05:30:00Z,WB,9.09,80.4,102.742,14.8413,NA
2019-04-07T05:45:00Z,WB,9.07,80.4,102.742,14.808,NA
2019-04-07T06:00:00Z,WB,9.09,80.5,102.74,14.7563,NA
2019-04-07T06:15:00Z,WB,9.07,80.6,102.72,14.7297,NA
2019-04-07T06:30:00Z,WB,8.97,80.6,102.707,14.671,NA
2019-04-07T06:45:00Z,WB,9.03,80.6,102.707,14.6443,NA
2019-04-07T07:00:00Z,WB,8.97,80.6,102.687,14.6277,NA
2019-04-07T07:15:00Z,WB,8.99,80.7,102.664,14.569,NA
2019-04-07T07:30:00Z,WB,8.99,80.7,102.674,14.5523,NA
2019-04-07T07:45:00Z,WB,8.99,80.9,102.664,14.5357,NA
2019-04-07T08:00:00Z,WB,8.89,80.7,102.644,14.5157,NA
2019-04-07T08:15:00Z,WB,8.95,80.9,102.681,14.4603,NA
2019-04-07T08:30:00Z,WB,8.84,81,102.661,14.447,NA
2019-04-07T08:45:00Z,WB,8.92,81,102.641,14.4303,NA
2019-04-07T09:00:00Z,WB,8.9,81.1,102.598,14.3817,NA
2019-04-07T09:15:00Z,WB,8.91,81.2,102.588,14.3717,NA
2019-04-07T09:30:00Z,WB,8.97,81.2,102.598,14.3617,NA
2019-04-07T09:45:00Z,WB,8.98,81.2,102.598,14.3483,NA
2019-04-07T10:00:00Z,WB,8.92,81.3,102.628,14.335,NA
2019-04-07T10:15:00Z,WB,8.96,81.3,102.615,14.2933,NA
2019-04-07T10:30:00Z,WB,9.01,81.5,102.645,14.2767,NA
2019-04-07T10:45:00Z,WB,9.01,81.6,102.655,14.2667,NA
2019-04-07T11:00:00Z,WB,8.95,81.7,102.645,14.2533,NA
2019-04-07T11:15:00Z,WB,9.01,81.6,102.635,14.24,NA
2019-04-07T11:30:00Z,WB,8.9,81.7,102.665,14.24,NA
2019-04-07T11:45:00Z,WB,8.98,81.7,102.685,14.2267,NA
2019-04-07T12:00:00Z,WB,9.01,81.8,102.682,14.1913,NA
2019-04-07T12:15:00Z,WB,9.01,81.9,102.642,14.1813,NA
2019-04-07T12:30:00Z,WB,8.98,81.8,102.662,14.1847,NA
2019-04-07T12:45:00Z,WB,9.05,82,102.645,14.2233,NA
2019-04-07T13:00:00Z,WB,9.1,82,102.655,14.2333,NA
2019-04-07T13:15:00Z,WB,9.17,82.1,102.635,14.24,NA
2019-04-07T13:30:00Z,WB,9.23,82.3,102.655,14.25,NA
2019-04-07T13:45:00Z,WB,9.27,82.3,102.645,14.26,NA
2019-04-07T14:00:00Z,WB,9.31,82.6,102.625,14.28,NA
2019-04-07T14:15:00Z,WB,9.35,82.6,102.638,14.3383,NA
2019-04-07T14:30:00Z,WB,9.39,82.6,102.608,14.3617,NA
2019-04-07T14:45:00Z,WB,9.44,82.8,102.601,14.4237,NA
2019-04-07T15:00:00Z,WB,9.46,83,102.561,14.4737,NA
2019-04-07T15:15:00Z,WB,9.61,83.1,102.564,14.5457,NA
2019-04-07T15:30:00Z,WB,9.63,83.1,102.514,14.5723,NA
2019-04-07T15:45:00Z,WB,9.69,83.4,102.487,14.6377,NA
2019-04-07T16:00:00Z,WB,9.69,83.5,102.448,14.6743,NA
2019-04-07T16:15:00Z,WB,9.84,83.6,102.431,14.7497,NA
2019-04-07T16:30:00Z,WB,9.89,83.7,102.433,14.8147,NA
2019-04-07T16:45:00Z,WB,9.85,83.9,102.424,14.8413,NA
2019-04-07T17:00:00Z,WB,9.87,84,102.404,14.8713,NA
2019-04-07T17:15:00Z,WB,10.03,84.1,102.367,14.96,NA
2019-04-07T17:30:00Z,WB,10.16,84.3,102.353,15.1037,NA
2019-04-07T17:45:00Z,WB,10.15,84.5,102.353,15.1537,NA
2019-04-07T18:00:00Z,WB,10.23,84.8,102.329,15.284,NA
2019-04-07T18:15:00Z,WB,10.33,85,102.302,15.4293,NA
2019-04-07T18:30:00Z,WB,10.35,85.3,102.258,15.6163,NA
2019-04-07T18:45:00Z,WB,10.39,85.5,102.211,15.7347,NA
2019-04-07T19:00:00Z,WB,10.27,85.7,102.204,15.8033,NA
2019-04-07T19:15:00Z,WB,10.38,85.9,102.184,15.8433,NA
2019-04-07T19:30:00Z,WB,10.3,86,102.167,15.9383,NA
2019-04-07T19:45:00Z,WB,10.34,86.2,102.15,16.0237,NA
2019-04-07T20:00:00Z,WB,10.24,86.4,102.133,16.0853,NA
2019-04-07T20:15:00Z,WB,10.2,86.4,102.123,16.1087,NA
2019-04-07T20:30:00Z,WB,10.21,86.4,102.116,16.187,NA
2019-04-07T20:45:00Z,WB,10.35,86.6,102.099,16.269,NA
2019-04-07T21:00:00Z,WB,10.18,86.8,102.089,16.299,NA
2019-04-07T21:15:00Z,WB,10.1,86.9,102.082,16.374,NA
2019-04-07T21:30:00Z,WB,10.21,87.1,102.065,16.4457,NA
2019-04-07T21:45:00Z,WB,10.19,87,102.055,16.4757,NA
2019-04-07T22:00:00Z,WB,10.19,87.1,102.045,16.4957,NA
2019-04-07T22:15:00Z,WB,9.99,87.3,102.018,16.5443,NA
2019-04-07T22:30:00Z,WB,9.88,87.2,102.028,16.5543,NA
2019-04-07T22:45:00Z,WB,9.78,87.4,102.028,16.571,NA
2019-04-07T23:00:00Z,WB,9.75,87.1,102.018,16.591,NA
2019-04-07T23:15:00Z,WB,9.88,87.3,102.021,16.6393,NA
2019-04-07T23:30:00Z,WB,9.73,87.4,102.031,16.6393,NA
2019-04-07T23:45:00Z,WB,9.55,87.6,102.001,16.6393,NA
2019-04-08T00:00:00Z,WB,9.59,87.7,102.011,16.6393,NA
2019-04-08T00:15:00Z,WB,9.57,87.9,102.011,16.636,NA
2019-04-08T00:30:00Z,WB,9.52,87.7,102.008,16.5977,NA
2019-04-08T00:45:00Z,WB,9.48,87.7,101.978,16.5877,NA
2019-04-08T01:00:00Z,WB,9.39,87.7,101.988,16.5777,NA
2019-04-08T01:15:00Z,WB,9.29,87.7,102.018,16.551,NA
2019-04-08T01:30:00Z,WB,9.31,87.8,101.998,16.5377,NA
2019-04-08T01:45:00Z,WB,9.22,87.8,101.998,16.5243,NA
2019-04-08T02:00:00Z,WB,9.02,87.8,101.965,16.4857,NA
2019-04-08T02:15:00Z,WB,9,87.9,101.935,16.4723,NA
2019-04-08T02:30:00Z,WB,9.02,87.8,101.925,16.459,NA
2019-04-08T02:45:00Z,WB,8.96,87.8,101.925,16.4423,NA
2019-04-08T03:00:00Z,WB,8.96,87.9,101.902,16.3873,NA
2019-04-08T03:15:00Z,WB,8.9,87.8,101.922,16.374,NA
2019-04-08T03:30:00Z,WB,8.86,87.9,101.932,16.3473,NA
2019-04-08T03:45:00Z,WB,8.79,88.1,101.942,16.3273,NA
2019-04-08T04:00:00Z,WB,8.73,87.9,101.949,16.2757,NA
2019-04-08T04:15:00Z,WB,8.64,88.1,101.959,16.249,NA
2019-04-08T04:30:00Z,WB,8.67,87.8,101.956,16.197,NA
2019-04-08T04:45:00Z,WB,8.63,87.9,101.976,16.177,NA
2019-04-08T05:00:00Z,WB,8.59,87.9,101.966,16.1503,NA
2019-04-08T05:15:00Z,WB,8.57,87.9,101.923,16.092,NA
2019-04-08T05:30:00Z,WB,8.63,87.9,101.874,16.0653,NA
2019-04-08T05:45:00Z,WB,8.54,88,101.864,16.0387,NA
2019-04-08T06:00:00Z,WB,8.59,88,101.811,15.9837,NA
2019-04-08T06:15:00Z,WB,8.53,88,101.791,15.9637,NA
2019-04-08T06:30:00Z,WB,8.47,88,101.761,15.9503,NA
2019-04-08T06:45:00Z,WB,8.52,88,101.738,15.895,NA
2019-04-08T07:00:00Z,WB,8.58,88,101.718,15.8783,NA
2019-04-08T07:15:00Z,WB,8.53,88.3,101.698,15.865,NA
2019-04-08T07:30:00Z,WB,8.57,88.2,101.676,15.81,NA
2019-04-08T07:45:00Z,WB,8.52,88.2,101.676,15.79,NA
2019-04-08T08:00:00Z,WB,8.31,88.4,101.636,15.7633,NA
2019-04-08T08:15:00Z,WB,8.53,88.2,101.653,15.708,NA
2019-04-08T08:30:00Z,WB,8.46,88.3,101.643,15.6947,NA
2019-04-08T08:45:00Z,WB,8.48,88.3,101.613,15.6813,NA
2019-04-08T09:00:00Z,WB,8.45,88.4,101.623,15.6747,NA
2019-04-08T09:15:00Z,WB,8.33,88.4,101.583,15.6713,NA
2019-04-08T09:30:00Z,WB,8.3,88.5,101.61,15.6363,NA
2019-04-08T09:45:00Z,WB,8.39,88.6,101.58,15.6363,NA
2019-04-08T10:00:00Z,WB,8.48,88.5,101.58,15.623,NA
2019-04-08T10:15:00Z,WB,8.41,88.5,101.61,15.6197,NA
2019-04-08T10:30:00Z,WB,8.34,88.7,101.62,15.6163,NA
2019-04-08T10:45:00Z,WB,8.35,88.7,101.63,15.6097,NA
2019-04-08T11:00:00Z,WB,8.27,88.8,101.63,15.603,NA
2019-04-08T11:15:00Z,WB,8.34,88.8,101.62,15.593,NA
2019-04-08T11:30:00Z,WB,8.2,88.8,101.64,15.593,NA
2019-04-08T11:45:00Z,WB,8.29,88.8,101.61,15.593,NA
2019-04-08T12:00:00Z,WB,8.15,89,101.58,15.5963,NA
2019-04-08T12:15:00Z,WB,8.26,89,101.59,15.5963,NA
2019-04-08T12:30:00Z,WB,8.58,89,101.58,15.613,NA
2019-04-08T12:45:00Z,WB,8.6,89.1,101.56,15.623,NA
2019-04-08T13:00:00Z,WB,8.45,89.2,101.54,15.6363,NA
2019-04-08T13:15:00Z,WB,8.42,89.2,101.543,15.6813,NA
2019-04-08T13:30:00Z,WB,8.42,89.2,101.563,15.7047,NA
2019-04-08T13:45:00Z,WB,8.5,89.5,101.533,15.7213,NA
2019-04-08T14:00:00Z,WB,8.51,89.6,101.533,15.7313,NA
2019-04-08T14:15:00Z,WB,8.45,89.5,101.533,15.7413,NA
2019-04-08T14:30:00Z,WB,8.63,89.6,101.523,15.748,NA
2019-04-08T14:45:00Z,WB,8.68,89.6,101.506,15.8167,NA
2019-04-08T15:00:00Z,WB,8.49,89.8,101.506,15.8533,NA
2019-04-08T15:15:00Z,WB,8.46,90.2,101.492,16.0037,NA
2019-04-08T15:30:00Z,WB,8.41,90.6,101.455,16.1387,NA
2019-04-08T15:45:00Z,WB,8.51,90.7,101.448,16.257,NA
2019-04-08T16:00:00Z,WB,8.44,91,101.431,16.3557,NA
2019-04-08T16:15:00Z,WB,8.39,91.3,101.414,16.4573,NA
2019-04-08T16:30:00Z,WB,8.49,92.1,101.377,16.5723,NA
2019-04-08T16:45:00Z,WB,8.82,91.9,101.333,16.7293,NA
2019-04-08T17:00:00Z,WB,8.86,92.6,101.319,16.9693,NA
2019-04-08T17:15:00Z,WB,8.99,92.3,101.305,17.0663,NA
2019-04-08T17:30:00Z,WB,8.8,92.5,101.245,17.1263,NA
2019-04-08T17:45:00Z,WB,8.73,92.9,101.238,17.2147,NA
2019-04-08T18:00:00Z,WB,8.96,93.5,101.171,17.363,NA
2019-04-08T18:15:00Z,WB,8.92,94.3,101.144,17.3913,NA
2019-04-08T18:30:00Z,WB,8.81,93.6,101.094,17.4313,NA
2019-04-08T18:45:00Z,WB,8.9,94,101.047,17.543,NA
2019-04-08T19:00:00Z,WB,9.1,93.9,101.03,17.655,NA
2019-04-08T19:15:00Z,WB,9.21,93.9,100.976,17.775,NA
2019-04-08T19:30:00Z,WB,9.33,94.3,100.959,17.9133,NA
2019-04-08T19:45:00Z,WB,9.26,94.3,100.93,17.9167,NA
2019-04-08T20:00:00Z,WB,9.1,94.5,100.893,17.9717,NA
2019-04-08T20:15:00Z,WB,9.29,94.4,100.866,18.0667,NA
2019-04-08T20:30:00Z,WB,9.3,94.7,100.849,18.1317,NA
2019-04-08T20:45:00Z,WB,9.23,94.8,100.839,18.1483,NA
2019-04-08T21:00:00Z,WB,9.17,94.8,100.839,18.1583,NA
2019-04-08T21:15:00Z,WB,9.19,94.9,100.868,18.1617,NA
2019-04-08T21:30:00Z,WB,9.23,94,101.071,18.2133,NA
2019-04-08T21:45:00Z,WB,9.46,92.4,101.31,18.21,NA
2019-04-08T22:00:00Z,WB,9.3,92.2,101.31,18.1867,NA
2019-04-08T22:15:00Z,WB,9.25,93.1,101.32,18.1967,NA
2019-04-08T22:30:00Z,WB,9.45,94.4,101.419,18.2067,NA
2019-04-08T22:45:00Z,WB,9.52,94.7,101.512,18.2587,NA
2019-04-08T23:00:00Z,WB,9.42,92.3,101.622,18.272,NA
2019-04-08T23:15:00Z,WB,9.44,91.3,101.751,18.2653,NA
2019-04-08T23:30:00Z,WB,9.17,90.6,101.931,18.2587,NA
2019-04-08T23:45:00Z,WB,9.24,89,102.247,18.2133,NA
2019-04-09T00:00:00Z,WB,9.44,88.1,104.054,18.2133,NA
2019-04-09T00:15:00Z,WB,9.33,89.3,105.763,18.2067,NA
2019-04-09T00:30:00Z,WB,9.05,90.6,106.343,18.1733,NA
2019-04-09T00:45:00Z,WB,8.84,90.9,106.537,18.0067,NA
2019-04-09T01:00:00Z,WB,8.6,91.2,106.748,17.9733,NA
2019-04-09T01:15:00Z,WB,8.59,90.5,107.048,17.98,NA
2019-04-09T01:30:00Z,WB,8.68,83.5,107.379,17.99,NA
2019-04-09T01:45:00Z,WB,8.67,76.9,107.619,18.0033,NA
2019-04-09T02:00:00Z,WB,8.71,71.8,107.646,17.8883,NA
2019-04-09T02:15:00Z,WB,8.78,66.1,107.58,17.7117,NA
2019-04-09T02:30:00Z,WB,8.84,63.1,107.486,17.6,NA
2019-04-09T02:45:00Z,WB,8.84,62.2,107.363,17.505,NA
2019-04-09T03:00:00Z,WB,8.87,62.9,107.23,17.4097,NA
2019-04-09T03:15:00Z,WB,8.88,64,107.157,17.3347,NA
2019-04-09T03:30:00Z,WB,8.91,65.5,107.046,17.3013,NA
2019-04-09T03:45:00Z,WB,8.86,65.3,107.043,17.2497,NA
2019-04-09T04:00:00Z,WB,8.89,64.5,107.003,17.2363,NA
2019-04-09T04:15:00Z,WB,8.95,64.1,106.923,17.223,NA
2019-04-09T04:30:00Z,WB,8.92,63.6,106.8,17.158,NA
2019-04-09T04:45:00Z,WB,8.93,63.6,106.76,17.1213,NA
2019-04-09T05:00:00Z,WB,8.92,64,106.727,17.0463,NA
2019-04-09T05:15:00Z,WB,8.97,63.9,106.704,16.9677,NA
2019-04-09T05:30:00Z,WB,8.95,64.1,106.714,16.931,NA
2019-04-09T05:45:00Z,WB,9.01,64.3,106.741,16.8627,NA
2019-04-09T06:00:00Z,WB,9.01,64.8,106.761,16.826,NA
2019-04-09T06:15:00Z,WB,8.99,65.5,106.818,16.751,NA
2019-04-09T06:30:00Z,WB,9.04,66.4,106.895,16.676,NA
2019-04-09T06:45:00Z,WB,9.06,66.5,106.885,16.6393,NA
2019-04-09T07:00:00Z,WB,9.09,67.7,106.892,16.581,NA
2019-04-09T07:15:00Z,WB,9.1,67.1,106.852,16.5443,NA
2019-04-09T07:30:00Z,WB,9.12,66.9,106.818,16.4857,NA
2019-04-09T07:45:00Z,WB,9.1,66.6,106.788,16.459,NA
2019-04-09T08:00:00Z,WB,9.11,67.1,106.745,16.4007,NA
2019-04-09T08:15:00Z,WB,9.14,67.9,106.775,16.374,NA
2019-04-09T08:30:00Z,WB,9.08,67.2,106.845,16.3473,NA
2019-04-09T08:45:00Z,WB,9.14,66.3,106.882,16.289,NA
2019-04-09T09:00:00Z,WB,9.15,65.6,106.932,16.2623,NA
2019-04-09T09:15:00Z,WB,9.18,64.4,107.049,16.207,NA
2019-04-09T09:30:00Z,WB,9.19,64,107.079,16.187,NA
2019-04-09T09:45:00Z,WB,9.2,63.8,107.12,16.167,NA
2019-04-09T10:00:00Z,WB,9.19,63.8,107.18,16.1503,NA
2019-04-09T10:15:00Z,WB,9.19,63.6,107.206,16.1087,NA
2019-04-09T10:30:00Z,WB,9.21,63.4,107.247,16.092,NA
2019-04-09T10:45:00Z,WB,9.18,63.2,107.166,16.082,NA
2019-04-09T11:00:00Z,WB,9.2,62.6,107.156,16.0687,NA
2019-04-09T11:15:00Z,WB,9.26,62.6,107.136,16.0687,NA
2019-04-09T11:30:00Z,WB,9.25,62,107.016,16.0853,NA
2019-04-09T11:45:00Z,WB,9.22,61.8,107.026,16.102,NA
2019-04-09T12:00:00Z,WB,9.23,62.1,107.026,16.112,NA
2019-04-09T12:15:00Z,WB,9.23,61.7,106.919,16.1537,NA
2019-04-09T12:30:00Z,WB,9.24,61.6,106.919,16.1603,NA
2019-04-09T12:45:00Z,WB,9.25,61.2,106.939,16.167,NA
2019-04-09T13:00:00Z,WB,9.25,61.2,106.889,16.167,NA
2019-04-09T13:15:00Z,WB,9.26,61.1,106.789,16.167,NA
2019-04-09T13:30:00Z,WB,9.25,61.3,106.739,16.1537,NA
2019-04-09T13:45:00Z,WB,9.26,61.3,106.669,16.1537,NA
2019-04-09T14:00:00Z,WB,9.29,61.3,106.626,16.1187,NA
2019-04-09T14:15:00Z,WB,9.26,61.4,106.566,16.1087,NA
2019-04-09T14:30:00Z,WB,9.27,61.5,106.516,16.1087,NA
2019-04-09T14:45:00Z,WB,9.28,61.6,106.446,16.1087,NA
2019-04-09T15:00:00Z,WB,9.29,61.9,106.376,16.112,NA
2019-04-09T15:15:00Z,WB,9.3,62,106.316,16.122,NA
2019-04-09T15:30:00Z,WB,9.3,62.3,106.249,16.1637,NA
2019-04-09T15:45:00Z,WB,9.31,62.6,106.179,16.1903,NA
2019-04-09T16:00:00Z,WB,9.34,62.9,106.149,16.217,NA
2019-04-09T16:15:00Z,WB,9.3,63.1,106.042,16.2757,NA
2019-04-09T16:30:00Z,WB,9.33,63.4,105.942,16.2957,NA
2019-04-09T16:45:00Z,WB,9.35,63.5,105.842,16.3123,NA
2019-04-09T17:00:00Z,WB,9.35,63.7,105.795,16.3607,NA
2019-04-09T17:15:00Z,WB,9.33,64,105.705,16.3873,NA
2019-04-09T17:30:00Z,WB,9.35,64.2,105.628,16.4557,NA
2019-04-09T17:45:00Z,WB,9.35,64.6,105.561,16.5443,NA
2019-04-09T18:00:00Z,WB,9.36,64.9,105.491,16.5943,NA
2019-04-09T18:15:00Z,WB,9.35,65.2,105.474,16.6693,NA
2019-04-09T18:30:00Z,WB,9.33,65.5,105.417,16.7377,NA
2019-04-09T18:45:00Z,WB,9.3,65.7,105.397,16.7543,NA
2019-04-09T19:00:00Z,WB,9.31,66,105.327,16.781,NA
2019-04-09T19:15:00Z,WB,9.3,66.1,105.231,16.8427,NA
2019-04-09T19:30:00Z,WB,9.27,66.4,105.161,16.8627,NA
2019-04-09T19:45:00Z,WB,9.24,66.9,105.111,16.886,NA
2019-04-09T20:00:00Z,WB,9.25,66.9,105.034,16.9343,NA
2019-04-09T20:15:00Z,WB,9.22,67.2,104.964,16.951,NA
2019-04-09T20:30:00Z,WB,9.19,67.5,104.904,16.971,NA
2019-04-09T20:45:00Z,WB,9.18,67.5,104.837,17.013,NA
2019-04-09T21:00:00Z,WB,9.15,67.8,104.787,17.0297,NA
2019-04-09T21:15:00Z,WB,9.11,68.2,104.697,17.0463,NA
2019-04-09T21:30:00Z,WB,9.08,68.1,104.637,17.0597,NA
2019-04-09T21:45:00Z,WB,9.07,68.4,104.6,17.1147,NA
2019-04-09T22:00:00Z,WB,9.05,68.5,104.54,17.1113,NA
2019-04-09T22:15:00Z,WB,9.02,68.4,104.53,17.1113,NA
2019-04-09T22:30:00Z,WB,9.01,69,104.47,17.1147,NA
2019-04-09T22:45:00Z,WB,8.97,69,104.44,17.1147,NA
2019-04-09T23:00:00Z,WB,8.95,68.6,104.41,17.1113,NA
2019-04-09T23:15:00Z,WB,8.93,68.9,104.377,17.0663,NA
2019-04-09T23:30:00Z,WB,8.93,68.7,104.287,17.063,NA
2019-04-09T23:45:00Z,WB,8.91,69,104.277,17.0463,NA
2019-04-10T00:00:00Z,WB,8.9,69,104.277,17.0363,NA
2019-04-10T00:15:00Z,WB,8.89,69.1,104.237,17.0197,NA
2019-04-10T00:30:00Z,WB,8.86,69,104.214,16.961,NA
2019-04-10T00:45:00Z,WB,8.85,69.1,104.194,16.951,NA
2019-04-10T01:00:00Z,WB,8.85,69,104.184,16.941,NA
2019-04-10T01:15:00Z,WB,8.82,69.4,104.155,16.9243,NA
2019-04-10T01:30:00Z,WB,8.83,69.3,104.162,16.8693,NA
2019-04-10T01:45:00Z,WB,8.83,69.2,104.162,16.8493,NA
2019-04-10T02:00:00Z,WB,8.84,69.4,104.112,16.8293,NA
2019-04-10T02:15:00Z,WB,8.8,69.4,104.109,16.771,NA
2019-04-10T02:30:00Z,WB,8.86,69.3,104.099,16.7443,NA
2019-04-10T02:45:00Z,WB,8.82,69.4,104.066,16.686,NA
2019-04-10T03:00:00Z,WB,8.86,69.4,104.066,16.656,NA
2019-04-10T03:15:00Z,WB,8.85,69.5,104.003,16.591,NA
2019-04-10T03:30:00Z,WB,8.86,69.5,103.983,16.5577,NA
2019-04-10T03:45:00Z,WB,8.88,69.5,103.95,16.4957,NA
2019-04-10T04:00:00Z,WB,8.88,69.5,103.95,16.469,NA
2019-04-10T04:15:00Z,WB,8.88,69.7,103.92,16.4357,NA
2019-04-10T04:30:00Z,WB,8.88,69.9,103.897,16.384,NA
2019-04-10T04:45:00Z,WB,8.88,69.8,103.907,16.3573,NA
2019-04-10T05:00:00Z,WB,8.88,70,103.874,16.299,NA
2019-04-10T05:15:00Z,WB,8.9,70.1,103.864,16.2757,NA
2019-04-10T05:30:00Z,WB,8.89,70.2,103.844,16.2557,NA
2019-04-10T05:45:00Z,WB,8.89,70.2,103.791,16.2037,NA
2019-04-10T06:00:00Z,WB,8.87,70.5,103.801,16.177,NA
2019-04-10T06:15:00Z,WB,8.92,70.5,103.831,16.1503,NA
2019-04-10T06:30:00Z,WB,8.96,70.5,103.838,16.092,NA
2019-04-10T06:45:00Z,WB,8.91,70.4,103.808,16.0687,NA
2019-04-10T07:00:00Z,WB,8.93,70.5,103.785,16.0237,NA
2019-04-10T07:15:00Z,WB,8.93,70.5,103.785,15.997,NA
2019-04-10T07:30:00Z,WB,8.93,70.5,103.785,15.9703,NA
2019-04-10T07:45:00Z,WB,8.93,70.4,103.762,15.9217,NA
2019-04-10T08:00:00Z,WB,8.95,70.5,103.732,15.895,NA
2019-04-10T08:15:00Z,WB,8.96,70.5,103.732,15.8717,NA
2019-04-10T08:30:00Z,WB,8.92,70.5,103.749,15.8267,NA
2019-04-10T08:45:00Z,WB,8.96,70.7,103.769,15.8,NA
2019-04-10T09:00:00Z,WB,8.98,70.6,103.759,15.7833,NA
2019-04-10T09:15:00Z,WB,8.97,70.6,103.786,15.7347,NA
2019-04-10T09:30:00Z,WB,8.98,70.6,103.796,15.7147,NA
2019-04-10T09:45:00Z,WB,8.98,70.6,103.816,15.698,NA
2019-04-10T10:00:00Z,WB,8.98,70.6,103.813,15.6397,NA
2019-04-10T10:15:00Z,WB,8.99,70.7,103.803,15.613,NA
2019-04-10T10:30:00Z,WB,9,70.7,103.823,15.5963,NA
2019-04-10T10:45:00Z,WB,9.03,70.6,103.85,15.541,NA
2019-04-10T11:00:00Z,WB,8.97,70.5,103.85,15.5177,NA
2019-04-10T11:15:00Z,WB,9,70.5,103.87,15.491,NA
2019-04-10T11:30:00Z,WB,8.99,70.6,103.877,15.4427,NA
2019-04-10T11:45:00Z,WB,8.99,70.5,103.867,15.416,NA
2019-04-10T12:00:00Z,WB,8.99,70.5,103.877,15.4027,NA
2019-04-10T12:15:00Z,WB,8.99,70.5,103.854,15.3473,NA
2019-04-10T12:30:00Z,WB,9,70.5,103.854,15.3307,NA
2019-04-10T12:45:00Z,WB,9,70.6,103.874,15.3207,NA
2019-04-10T13:00:00Z,WB,9.06,70.5,103.844,15.3173,NA
2019-04-10T13:15:00Z,WB,9.07,70.7,103.834,15.3107,NA
2019-04-10T13:30:00Z,WB,9.05,70.5,103.844,15.3207,NA
2019-04-10T13:45:00Z,WB,9.05,70.6,103.854,15.324,NA
2019-04-10T14:00:00Z,WB,9.05,70.7,103.834,15.3407,NA
2019-04-10T14:15:00Z,WB,9.07,71,103.827,15.3993,NA
2019-04-10T14:30:00Z,WB,9.1,71,103.807,15.436,NA
2019-04-10T14:45:00Z,WB,9.11,71,103.81,15.511,NA
2019-04-10T15:00:00Z,WB,9.09,71.2,103.803,15.5897,NA
2019-04-10T15:15:00Z,WB,9.12,71.2,103.803,15.6463,NA
2019-04-10T15:30:00Z,WB,9.21,71.5,103.796,15.748,NA
2019-04-10T15:45:00Z,WB,9.24,71.9,103.772,15.8917,NA
2019-04-10T16:00:00Z,WB,9.29,72.1,103.785,16.0037,NA
2019-04-10T16:15:00Z,WB,9.31,72.3,103.728,16.1253,NA
2019-04-10T16:30:00Z,WB,9.35,72.6,103.704,16.2723,NA
2019-04-10T16:45:00Z,WB,9.35,72.8,103.677,16.414,NA
2019-04-10T17:00:00Z,WB,9.34,73.1,103.604,16.571,NA
2019-04-10T17:15:00Z,WB,9.39,73.3,103.537,16.696,NA
2019-04-10T17:30:00Z,WB,9.4,73.4,103.473,16.856,NA
2019-04-10T17:45:00Z,WB,9.35,73.6,103.406,16.9743,NA
